ID,Ticker,DateKey,AccountsPayable,AccountsReceivable,Addlincomeexpenseitems,AfterTaxROE,CapitalExpenditures,CapitalSurplus,CashRatio,CashandCashEquivalents,ChangesinInventories,CommonStocks,CostofRevenue,CurrentRatio,DeferredAssetCharges,DeferredLiabilityCharges,Depreciation,EarningsBeforeInterestandTax,EarningsBeforeTax,EffectofExchangeRate,EquityEarningsLossUnconsolidatedSubsidiary,FixedAssets,Goodwill,GrossMargin,GrossProfit,IncomeTax,IntangibleAssets,InterestExpense,Inventory,Investments,Liabilities,LongTermDebt,LongTermInvestments,MinorityInterest,MiscStocks,NetBorrowings,NetCashFlow,NetCashFlowOperating,NetCashFlowsFinancing,NetCashFlowsInvesting,NetIncome,NetIncomeAdjustments,NetIncomeApplicabletoCommonShareholders,NetIncomeContOperations,NetReceivables,NonRecurringItems,OperatingIncome,OperatingMargin,OtherAssets,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquity,OtherFinancingActivities,OtherInvestingActivities,OtherLiabilities,OtherOperatingActivities,OtherOperatingItems,PreTaxMargin,PreTaxROE,ProfitMargin,QuickRatio,ResearchandDevelopment,RetainedEarnings,SaleandPurchaseofStock,SalesGeneralandAdmin.,ShortTermDebtCurrentPortionofLongTermDebt,ShortTermInvestments,TotalAssets,TotalCurrentAssets,TotalCurrentLiabilities,TotalEquity,TotalLiabilities,TotalLiabilitiesEquity,TotalRevenue,TreasuryStock,ForYear,EarningsPerShare,EstimatedSharesOutstanding,Fund_ID,Broker_ID
1482,SYK,31-12-2013,2632000000.0,-89000000,-44000000,11,-195000000,1160000000.0,150.0,1339000000.0,-77000000,38000000.0,3002000000.0,314.0,0,0,307000000,1212000000,1212000000,-25000000,0,1081000000.0,3844000000.0,67,6019000000.0,206000000,1989000000.0,0,1422000000,298000000.0,-88000000,2739000000.0,0.0,0,0,1005000000,-56000000,1886000000.0,300000000.0,-2217000000.0,1006000000,749000000,1006000000,1006000000,2398000000,0,1256000000,14,494000000.0,535000000,0.0,232000000,13000000,-2320000000,1300000000.0,78000000,138000000,13,13,11,260.0,536000000,7617000000.0,-317000000,4089000000,25000000.0,2641000000.0,15743000000.0,8335000000.0,2657000000,9047000000.0,6696000000.0,15743000000.0,9021000000.0,0.0,2013.0,2.66,378195488.7,64,14
1483,SYK,31-12-2014,3734000000.0,-89000000,-86000000,6,-233000000,1252000000.0,112.0,1795000000.0,-173000000,38000000.0,3319000000.0,195.0,0,0,378000000,1160000000,1160000000,-77000000,0,1098000000.0,4186000000.0,66,6356000000.0,645000000,2018000000.0,0,1588000000,-729000000.0,140000000,3246000000.0,0.0,0,0,1159000000,456000000,1782000000.0,629000000.0,-1878000000.0,515000000,1083000000,515000000,515000000,1572000000,0,1246000000,13,1293000000.0,524000000,0.0,-254000000,11000000,-916000000,977000000.0,-72000000,188000000,12,13,5,159.0,614000000,7559000000.0,-100000000,4308000000,727000000.0,3205000000.0,17279000000.0,8684000000.0,4461000000,8595000000.0,8684000000.0,17279000000.0,9675000000.0,0.0,2014.0,1.36,378676470.6,56,6
1484,SYK,31-12-2015,2734000000.0,-151000000,-126000000,17,-270000000,1321000000.0,116.0,3379000000.0,-115000000,37000000.0,3344000000.0,227.0,0,0,397000000,1735000000,1735000000,-130000000,0,1199000000.0,4136000000.0,66,6602000000.0,296000000,1794000000.0,0,1639000000,2379000000.0,-1388000000,3230000000.0,0.0,0,0,48000000,1584000000,899000000.0,-1141000000.0,1956000000.0,1439000000,503000000,1439000000,1439000000,1662000000,0,1861000000,19,1151000000.0,563000000,0.0,-639000000,6000000,-153000000,980000000.0,214000000,210000000,17,20,14,180.0,625000000,7792000000.0,-700000000,3906000000,768000000.0,700000000.0,16223000000.0,7943000000.0,3502000000,8511000000.0,7712000000.0,16223000000.0,9946000000.0,0.0,2015.0,3.82,376701570.7,73,23
1487,SYMC,28-03-2014,647000000.0,36000000,47000000,15,-194000000,6744000000.0,95.0,3707000000.0,0,7000000.0,791000000.0,131.0,21000000,1006000000,374000000,191000000,107000000,36000000,0,1116000000.0,5858000000.0,81,3392000000.0,16000000,768000000.0,84000000,0,-306000000.0,-518000000,2095000000.0,0.0,0,0,-1000000000,-978000000,1281000000.0,-1712000000.0,-583000000.0,898000000,-698000000,898000000,91000000,1149000000,247000000,144000000,3,124000000.0,419000000,3659000000.0,194000000,-45000000,-83000000,335000000.0,16000000,93000000,3,2,21,131.0,722000000,-1148000000.0,-266000000,2186000000,0.0,377000000.0,13539000000.0,5652000000.0,4306000000,5797000000.0,7742000000.0,13539000000.0,4183000000.0,0.0,2014.0,1.29,696124031.0,3,3
1489,SYMC,01-04-2016,1335000000.0,38000000,10000000,68,-272000000,0.0,149.0,5983000000.0,0,4309000000.0,615000000.0,173.0,0,1594000000,304000000,467000000,392000000,-96000000,0,957000000.0,3148000000.0,83,2985000000.0,1213000000,443000000.0,75000000,0,977000000.0,688000000,2207000000.0,157000000.0,0,0,132000000,3109000000,796000000.0,-4764000000.0,7173000000.0,2488000000,-2059000000,2488000000,-821000000,556000000,136000000,457000000,13,103000000.0,378000000,2698000000.0,22000000,-69000000,6468000000,257000000.0,-3000000,57000000,11,11,69,173.0,748000000,-655000000.0,-1803000000,1587000000,0.0,42000000.0,11767000000.0,6959000000.0,4033000000,3676000000.0,8091000000.0,11767000000.0,3600000000.0,0.0,2016.0,3.71,670619946.1,38,38
1494,T,31-12-2012,28301000000.0,-1365000000,134000000,8,-19465000000,91038000000.0,15.0,4868000000.0,0,6495000000.0,55228000000.0,71.0,0,28491000000,18143000000,13883000000,10439000000,0,752000000,110000000000.0,69773000000.0,57,72206000000.0,2900000000,58775000000.0,3444000000,0,-198000000.0,1798000000,66358000000.0,4581000000.0,333000000,0,4754000000,1823000000,39176000000.0,-17673000000.0,-19680000000.0,7264000000,12224000000,7264000000,8016000000,13693000000,0,12997000000,10,6713000000.0,4145000000,0.0,5236000000,89000000,-17000000,52984000000.0,837000000,18143000000,8,11,6,71.0,0,22481000000.0,-12275000000,41066000000,3486000000.0,0.0,272000000000.0,22706000000.0,31787000000,92362000000.0,180000000000.0,272000000000.0,127000000000.0,-32888000000.0,2012.0,1.25,5811200000.0,65,15
1495,T,31-12-2013,29497000000.0,-1329000000,596000000,20,-20944000000,91091000000.0,10.0,3339000000.0,0,6495000000.0,51191000000.0,66.0,0,36308000000,18395000000,31990000000,28050000000,0,642000000,111000000000.0,69273000000.0,60,77561000000.0,9328000000,62212000000.0,3940000000,0,-284000000.0,-361000000,69290000000.0,3860000000.0,494000000,0,9158000000,-1529000000,34796000000.0,-13201000000.0,-23124000000.0,18418000000,-1101000000,18418000000,19060000000,14117000000,0,30752000000,24,8278000000.0,5740000000,0.0,7880000000,251000000,-1896000000,45712000000.0,470000000,18395000000,22,31,14,66.0,0,31141000000.0,-12914000000,28414000000,5498000000.0,0.0,278000000000.0,23196000000.0,34995000000,90988000000.0,187000000000.0,278000000000.0,129000000000.0,-45619000000.0,2013.0,3.39,5433038348.0,91,41
1496,T,31-12-2014,31226000000.0,-2651000000,1581000000,7,-21199000000,91108000000.0,23.0,8603000000.0,0,6495000000.0,60145000000.0,90.0,0,38436000000,18273000000,13968000000,10355000000,0,175000000,113000000000.0,69692000000.0,55,72302000000.0,3619000000,66963000000.0,3613000000,0,-2124000000.0,1852000000,75778000000.0,250000000.0,554000000,0,5617000000,5264000000,31338000000.0,-7737000000.0,-18337000000.0,6442000000,11481000000,6442000000,6617000000,14527000000,0,12212000000,9,13425000000.0,10476000000,0.0,8061000000,-2224000000,4986000000,55068000000.0,-4353000000,18273000000,8,12,5,90.0,0,31081000000.0,-1578000000,41817000000,6056000000.0,0.0,297000000000.0,33606000000.0,37282000000,89716000000.0,207000000000.0,297000000000.0,132000000000.0,-47029000000.0,2014.0,1.19,5413445378.0,48,48
1497,T,31-12-2015,40180000000.0,-535000000,-52000000,11,-19218000000,89763000000.0,11.0,5121000000.0,0,6495000000.0,67046000000.0,75.0,0,56181000000,22016000000,24812000000,20692000000,0,79000000,124000000000.0,105000000000.0,54,79755000000.0,7005000000,121000000000.0,4120000000,0,748000000.0,556000000,119000000000.0,1606000000.0,969000000,0,23926000000,-3482000000,35880000000.0,9782000000.0,-49144000000.0,13345000000,3423000000,13345000000,13424000000,16532000000,0,24785000000,17,15346000000.0,14339000000,0.0,5334000000,-3818000000,-30674000000,56520000000.0,-3267000000,22016000000,14,17,9,75.0,0,33671000000.0,-126000000,32954000000,7636000000.0,0.0,403000000000.0,35992000000.0,47816000000,123000000000.0,280000000000.0,403000000000.0,147000000000.0,-12592000000.0,2015.0,2.37,5630801688.0,80,30
1498,TAP,31-12-2013,1567700000.0,70400000,32600000,7,-293900000,3747600000.0,20.0,442300000.0,4200000,1700000.0,2545600000.0,71.0,38300000,911400000,340800000,838300000,654500000,-13700000,539000000,1970100000.0,2418700000.0,39,1660500000.0,84000000,6825100000.0,183800000,205300000,-40500000.0,183100000,3213000000.0,2530100000.0,24900000,0,-801300000,-168000000,1168200000.0,-1059200000.0,-277000000.0,567300000,92000000,567300000,570500000,778400000,200000000,805700000,19,260100000.0,111700000,6800000.0,977500000,0,57400000,664200000.0,-94800000,0,16,8,13,62.0,0,4199500000.0,88800000,1193800000,586900000.0,0.0,15580100000.0,1537700000.0,2161400000,8605200000.0,6974900000.0,15580100000.0,4206100000.0,-321100000.0,2013.0,3.1,183000000.0,9,9
1499,TAP,31-12-2014,1469800000.0,22300000,4800000,7,-259500000,3871200000.0,27.0,624600000.0,-16500000,1700000.0,2493300000.0,68.0,58200000,784300000,320000000,731300000,586300000,-48900000,561800000,1798000000.0,2191600000.0,40,1653000000.0,69000000,5755800000.0,145000000,202200000,-5600000.0,74800000,2321300000.0,2410200000.0,22800000,0,-521000000,231200000,1287900000.0,-817300000.0,-239400000.0,514000000,393300000,514000000,517300000,648900000,324400000,726500000,18,189200000.0,101400000,6100000.0,-128400000,0,25700000,663500000.0,-23800000,0,14,7,12,59.0,0,4439900000.0,44400000,1163900000,849000000.0,0.0,13980100000.0,1577100000.0,2324900000,7863300000.0,6116800000.0,13980100000.0,4146300000.0,-321100000.0,2014.0,2.78,184892086.3,92,42
1500,TAP,31-12-2015,1184400000.0,60800000,9200000,5,-275000000,4000400000.0,35.0,430900000.0,10900000,1700000.0,2163500000.0,103.0,0,799800000,325500000,531000000,410700000,-43400000,516300000,1590800000.0,1983300000.0,39,1404000000.0,51800000,4745700000.0,120300000,179300000,-1600000.0,-114900000,2908700000.0,2441000000.0,20100000,0,-50800000,-150300000,715900000.0,-531500000.0,-334700000.0,359500000,-600000,359500000,358900000,525900000,346700000,521800000,15,256700000.0,122700000,4100000.0,-983700000,0,-58100000,287500000.0,71400000,0,12,6,10,89.0,0,4496000000.0,-115500000,1051800000,28700000.0,0.0,12276300000.0,1258800000.0,1217200000,7043000000.0,5233300000.0,12276300000.0,3567500000.0,-471400000.0,2015.0,1.94,185309278.4,31,31
1502,TDC,31-12-2012,299000000.0,-165000000,-2000000,24,-67000000,898000000.0,90.0,729000000.0,14000000,2000000.0,1174000000.0,190.0,29000000,113000000,126000000,578000000,578000000,0,0,150000000.0,932000000.0,56,1491000000.0,159000000,359000000.0,0,47000000,0.0,147000000,274000000.0,0.0,0,0,-11000000,-43000000,575000000.0,-196000000.0,-422000000.0,419000000,83000000,419000000,419000000,668000000,0,580000000,22,62000000.0,90000000,507000000.0,29000000,55000000,-355000000,94000000.0,-49000000,0,22,32,16,184.0,183000000,1656000000.0,-277000000,728000000,0.0,0.0,3066000000.0,1534000000.0,806000000,1779000000.0,1287000000.0,3066000000.0,2665000000.0,-806000000.0,2012.0,2.49,168273092.4,98,48
1503,TDC,31-12-2013,250000000.0,-46000000,-20000000,20,-60000000,973000000.0,90.0,695000000.0,-9000000,2000000.0,1219000000.0,201.0,24000000,112000000,147000000,512000000,508000000,-8000000,0,161000000.0,946000000.0,55,1473000000.0,131000000,344000000.0,4000000,56000000,0.0,-54000000,248000000.0,0.0,0,0,-15000000,-34000000,510000000.0,-362000000.0,-174000000.0,377000000,85000000,377000000,377000000,717000000,0,532000000,20,58000000.0,95000000,500000000.0,33000000,28000000,-114000000,103000000.0,10000000,0,19,27,14,194.0,184000000,2033000000.0,-382000000,757000000,26000000.0,0.0,3096000000.0,1563000000.0,776000000,1857000000.0,1239000000.0,3096000000.0,2692000000.0,-1184000000.0,2013.0,2.31,163203463.2,72,22
1504,TDC,31-12-2014,251000000.0,101000000,-6000000,21,-54000000,1054000000.0,84.0,834000000.0,18000000,1000000.0,1253000000.0,158.0,20000000,104000000,169000000,497000000,494000000,-17000000,0,159000000.0,948000000.0,54,1479000000.0,127000000,335000000.0,3000000,38000000,0.0,-51000000,195000000.0,0.0,0,0,194000000,139000000,680000000.0,-326000000.0,-198000000.0,367000000,55000000,367000000,367000000,619000000,0,503000000,18,98000000.0,81000000,471000000.0,-4000000,29000000,-144000000,131000000.0,21000000,0,18,29,13,154.0,206000000,656000000.0,-551000000,770000000,273000000.0,0.0,3132000000.0,1572000000.0,995000000,1707000000.0,1425000000.0,3132000000.0,2732000000.0,0.0,2014.0,2.36,155508474.6,45,45
1505,TDC,31-12-2015,216000000.0,1000000,60000000,25,-52000000,1128000000.0,88.0,839000000.0,-11000000,1000000.0,1254000000.0,182.0,41000000,43000000,170000000,-135000000,-144000000,-20000000,0,143000000.0,380000000.0,50,1276000000.0,70000000,212000000.0,9000000,49000000,85000000.0,16000000,570000000.0,0.0,0,0,313000000,5000000,401000000.0,-324000000.0,-52000000.0,-214000000,436000000,-214000000,-214000000,580000000,478000000,-195000000,8,20000000.0,266000000,527000000.0,-76000000,18000000,-85000000,115000000.0,3000000,0,6,17,8,177.0,228000000,-204000000.0,-657000000,765000000,210000000.0,0.0,2530000000.0,1734000000.0,953000000,849000000.0,1681000000.0,2530000000.0,2530000000.0,0.0,2015.0,-1.53,139869281.0,89,39
1506,TDG,30-09-2013,291455000.0,-25006000,-30281000,90,-35535000,689935000.0,175.0,564740000.0,-15289000,532000.0,874838000.0,409.0,0,384301000,85448000,719174000,448489000,258000,0,208964000.0,3343907000.0,55,1049562000.0,145700000,1189490000.0,270685000,413581000,16350000.0,110758000,5700193000.0,0.0,0,0,2059810000,124216000,470205000.0,156195000.0,-502442000.0,302789000,10350000,131546000,302789000,320631000,0,749455000,39,86023000.0,21543000,0.0,-6516000,0,-483257000,78266000.0,1155000,45639000,23,133,16,281.0,0,-1004244000.0,21534000,254468000,31045000.0,0.0,6148879000.0,1320495000.0,322500000,-336381000.0,6485260000.0,6148879000.0,1924400000.0,-16088000.0,2013.0,-0.2,-1513945000.0,40,40
1507,TDG,30-09-2014,346612000.0,-24309000,-131622000,20,-34146000,794767000.0,140.0,819548000.0,-8392000,538000.0,1105032000.0,288.0,0,402247000,110320000,796198000,448510000,-749000,0,212108000.0,3525077000.0,53,1267874000.0,141600000,1217153000.0,347688000,459074000,0.0,56920000,7233836000.0,0.0,0,0,1576796000,254808000,541222000.0,43973000.0,-329638000.0,306910000,105476000,180284000,306910000,388976000,0,927820000,39,112934000.0,21978000,0.0,-25171000,-27000,-295492000,90957000.0,-5703000,63608000,19,29,13,210.0,0,-2150293000.0,-133114000,276446000,239295000.0,0.0,6756848000.0,1689576000.0,585907000,-1556099000.0,8312947000.0,6756848000.0,2372906000.0,-175940000.0,2014.0,1.91,160685863.9,21,21
1508,TDG,30-09-2015,414375000.0,-25418000,-18393000,43,-54871000,950324000.0,109.0,714033000.0,-25974000,551000.0,1257270000.0,272.0,0,404997000,109460000,1055609000,636824000,-2251000,0,260684000.0,4686220000.0,54,1449845000.0,189612000,1539851000.0,418785000,591401000,0.0,43396000,8106383000.0,0.0,0,0,935939000,-105515000,520938000.0,1054947000.0,-1679149000.0,447212000,-15346000,443847000,447212000,444072000,0,1074002000,40,30593000.0,37081000,0.0,-96009000,-1266000,-1624278000,173267000.0,-12392000,54219000,24,61,17,182.0,0,-1717232000.0,61674000,321624000,243219000.0,0.0,8303935000.0,1786587000.0,657594000,-1038306000.0,9342241000.0,8303935000.0,2707115000.0,-175940000.0,2015.0,2.5,178884800.0,26,26
1509,TDG,30-09-2016,500187000.0,-80114000,-15794000,90,-43982000,1028972000.0,211.0,1586994000.0,-2073000,558000.0,1443348000.0,389.0,0,492255000,137881000,1251966000,768116000,242000,0,310580000.0,5679452000.0,54,1728063000.0,181702000,1764343000.0,483850000,724011000,0.0,-41732000,9943191000.0,0.0,0,0,1831058000,872961000,668930000.0,1646835000.0,-1443046000.0,586414000,73473000,583414000,586414000,576339000,0,1267760000,40,41205000.0,43353000,0.0,-149787000,-3580000,-1399064000,189718000.0,-4919000,77445000,24,118,18,293.0,0,-1146963000.0,-177643000,382858000,252416000.0,0.0,10726277000.0,2930697000.0,752603000,-651490000.0,11377767000.0,10726277000.0,3171411000.0,-384270000.0,2016.0,2.77,211701805.1,69,19
1510,TEL,27-09-2013,3145000000.0,-65000000,-166000000,15,-581000000,6136000000.0,36.0,1403000000.0,-28000000,189000000.0,7739000000.0,161.0,2146000000,321000000,536000000,1219000000,1080000000,-9000000,0,3166000000.0,4326000000.0,32,3651000000.0,-75000000,1244000000.0,139000000,1762000000,0.0,-307000000,2303000000.0,1002000000.0,6000000,0,-664000000,-186000000,2046000000.0,-1678000000.0,-545000000.0,1276000000,299000000,1276000000,1155000000,2657000000,236000000,1385000000,12,268000000.0,487000000,68000000.0,303000000,0,36000000,3527000000.0,63000000,0,9,13,11,116.0,590000000,2472000000.0,-630000000,1440000000,711000000.0,0.0,18461000000.0,6309000000.0,3924000000,8380000000.0,10081000000.0,18461000000.0,11390000000.0,-720000000.0,2013.0,3.05,418360655.7,65,15
1511,TEL,26-09-2014,2824000000.0,-182000000,82000000,20,-635000000,5231000000.0,62.0,2457000000.0,-98000000,184000000.0,8001000000.0,222.0,2047000000,229000000,551000000,1887000000,1760000000,-19000000,0,2920000000.0,3726000000.0,33,3972000000.0,146000000,1087000000.0,127000000,1509000000,0.0,71000000,3281000000.0,1037000000.0,6000000,0,939000000,1054000000,2083000000.0,65000000.0,-1075000000.0,1781000000,-336000000,1781000000,1614000000,2381000000,50000000,1805000000,15,456000000.0,2532000000,592000000.0,-17000000,-9000000,-440000000,3636000000.0,17000000,0,15,20,15,185.0,583000000,4253000000.0,-422000000,1534000000,577000000.0,0.0,20152000000.0,8879000000.0,3993000000,9007000000.0,11145000000.0,20152000000.0,11973000000.0,-644000000.0,2014.0,4.34,410368663.6,28,28
1512,TEL,25-09-2015,2892000000.0,-210000000,-38000000,25,-600000000,4359000000.0,93.0,3329000000.0,-220000000,182000000.0,8146000000.0,221.0,2144000000,329000000,616000000,1711000000,1575000000,-71000000,0,2920000000.0,4824000000.0,33,4087000000.0,337000000,1555000000.0,136000000,1615000000,0.0,-217000000,3386000000.0,964000000.0,0,0,-184000000,872000000,1913000000.0,-1606000000.0,636000000.0,2420000000,-839000000,2420000000,1238000000,2465000000,207000000,1749000000,14,297000000.0,476000000,185000000.0,-373000000,0,1236000000,3714000000.0,69000000,0,13,16,20,175.0,627000000,6673000000.0,-920000000,1504000000,498000000.0,0.0,20589000000.0,7885000000.0,3575000000,9585000000.0,11004000000.0,20589000000.0,12233000000.0,-1256000000.0,2015.0,5.98,404682274.2,97,47
1513,TEL,30-09-2016,2527000000.0,116000000,-613000000,24,-628000000,1801000000.0,21.0,647000000.0,16000000,168000000.0,8205000000.0,156.0,2111000000,207000000,585000000,1289000000,1162000000,7000000,0,3052000000.0,5492000000.0,33,4033000000.0,-779000000,1879000000.0,127000000,1596000000,0.0,-1842000000,3739000000.0,12000000.0,0,0,181000000,-2682000000,1922000000.0,-3030000000.0,-1581000000.0,2009000000,808000000,2009000000,1941000000,2046000000,24000000,1902000000,16,287000000.0,486000000,208000000.0,-542000000,-5000000,-953000000,2111000000.0,327000000,0,9,14,16,104.0,644000000,8682000000.0,-2697000000,1463000000,331000000.0,0.0,17608000000.0,4775000000.0,3066000000,8485000000.0,9123000000.0,17608000000.0,12238000000.0,-1624000000.0,2016.0,5.49,365938069.2,98,48
1516,TGNA,31-12-2014,569066000.0,-1514000,404403000,33,-150354000,546406000.0,10.0,110305000.0,10032000,324419000.0,954990000.0,116.0,0,681595000,265724000,1263364000,990696000,-281000,151462000,666918000.0,3914771000.0,64,1671151000.0,234471000,3177578000.0,272668000,0,173783000.0,-131887000,4488028000.0,249450000.0,234359000,20470000,769242000,-350719000,821199000.0,490464000.0,-1662101000.0,1062171000,-429132000,1062171000,756225000,592497000,44961000,707499000,27,1920415000.0,610261000,556533000.0,-778769000,-15687000,-1685530000,1429376000.0,-22484000,151837000,38,30,40,116.0,0,8602369000.0,-75815000,766854000,7854000.0,0.0,11242195000.0,1313063000.0,1133453000,3254914000.0,7987281000.0,11242195000.0,2626141000.0,-5439511000.0,,,,37,37
1517,TGNA,31-12-2015,468244000.0,32787000,-11529000,21,-118767000,539505000.0,21.0,129200000.0,1807000,324419000.0,923336000.0,133.0,0,883141000,262244000,896565000,622936000,0,-5064000,458319000.0,3919726000.0,70,2127609000.0,202314000,3065107000.0,273629000,0,-21313000.0,-99232000,4200816000.0,288790000.0,264773000,24666000,-307509000,10716000,613106000.0,-819666000.0,217276000.0,459522000,-67069000,459522000,420622000,575089000,-58857000,913158000,30,657000.0,100870000,137893000.0,-130951000,-72501000,357356000,365608000.0,-40117000,205087000,20,28,15,133.0,0,7111129000.0,-271030000,1068221000,646000.0,0.0,8537758000.0,805159000.0,606783000,2191971000.0,6345787000.0,8537758000.0,3050945000.0,-5652131000.0,2015.0,2.04,225255882.4,89,39
1522,TIF,31-01-2013,325911000.0,-1393000,5428000,16,-219530000,1019997000.0,86.0,504838000.0,-233700000,1269000.0,1630965000.0,537.0,306385000,96724000,152837000,702645000,643576000,2294000,0,818838000.0,0.0,57,2163284000.0,227419000,0.0,59069000,2234334000,-3952000.0,-53058000,765238000.0,0.0,12586000,0,277215000,70884000,328290000.0,71446000.0,-331146000.0,416157000,74129000,416157000,416157000,253506000,0,697217000,18,354038000.0,157548000,66647000.0,-93875000,0,-107664000,570978000.0,-26682000,0,17,25,11,156.0,0,1671341000.0,-28345000,1466067000,194034000.0,1363000.0,4630850000.0,3151589000.0,586592000,2598732000.0,2032118000.0,4630850000.0,3794249000.0,0.0,2012.0,3.28,126877134.1,37,37
1523,TIF,31-01-2014,374066000.0,-23200000,13200000,7,-221400000,1095304000.0,53.0,345778000.0,-168300000,1283000.0,1690700000.0,463.0,278390000,81865000,171100000,317500000,254900000,-1500000,0,855095000.0,0.0,58,2340400000.0,73500000,0.0,62600000,2326580000,-25400000.0,-40400000,751154000.0,0.0,13531000,0,70000000,-159000000,154700000.0,-65400000.0,-246800000.0,181400000,70100000,181400000,181400000,289826000,0,304300000,8,390478000.0,244947000,70309000.0,-58548000,0,0,488624000.0,-36000000,0,6,9,5,129.0,0,1682398000.0,27900000,2036100000,252365000.0,21257000.0,4752351000.0,3228388000.0,696740000,2720437000.0,2031914000.0,4752351000.0,4031100000.0,0.0,2013.0,1.42,127746478.9,55,5
